license,begin_time,end_time,load_hotspot,drop_hotspot,od_distance,traveled_from_charged,to_charge,cs_index,cs_name
1,2014-07-04 02:33:25.598539,2014-07-04 02:42:13.598539,101,24,3.7183298316423055,94.23025877250255,0,,
1,2014-07-04 02:55:22.598539,2014-07-04 02:58:03.931872,53,14,2.4855366397059457,102.0083034257824,0,,
1,2014-07-04 03:07:19.231872,2014-07-04 03:12:00.731872,29,1,2.745171626515228,105.70339317172458,0,,
1,2014-07-04 03:30:07.331872,2014-07-04 03:40:23.331872,0,80,7.738569708782327,115.82929866106792,0,,
1,2014-07-04 03:55:24.331872,2014-07-04 04:07:57.331872,81,63,8.344114636199276,128.85402036573763,0,,
1,2014-07-04 04:44:34.331872,2014-07-04 05:04:14.331872,0,66,7.381634965426053,149.27528412757746,0,,
1,2014-07-04 05:19:55.331872,2014-07-04 05:36:00.331872,22,51,10.19174585202893,160.96327028625328,0,,
1,2014-07-04 05:52:22.331872,2014-07-04 06:04:46.331872,27,2,11.185103770004867,174.06113427617802,0,,
1,2014-07-04 06:26:22.942983,2014-07-04 06:30:53.215710,3,2,1.7761677821523782,177.03556942728224,0,,
1,2014-07-04 07:41:13.215710,2014-07-04 08:07:47.215710,98,41,7.120813365881302,205.1013333702213,1,0,A01
1,2014-07-04 10:49:38.419346,2014-07-04 11:04:03.419346,8,20,5.800185806636665,5.800185806636665,0,,
1,2014-07-04 11:16:33.586013,2014-07-04 11:29:58.586013,20,44,5.66426940284207,12.912241810250455,0,,
1,2014-07-04 11:46:39.586013,2014-07-04 11:50:35.586013,61,22,1.926985525550424,15.76842505718522,0,,
1,2014-07-04 12:04:26.986013,2014-07-04 12:12:40.414584,11,3,3.698185028277119,20.725085469641407,0,,
1,2014-07-04 12:26:33.414584,2014-07-04 12:33:25.414584,28,12,2.3675471884091235,25.7238988570925,0,,
1,2014-07-04 13:38:10.414584,2014-07-04 13:44:49.970140,0,1,2.021085491453512,42.882676992153584,0,,
1,2014-07-04 13:58:19.488659,2014-07-04 14:11:37.488659,6,21,3.3989510722498744,47.525297943938355,0,,
1,2014-07-04 14:34:45.688659,2014-07-04 14:45:57.188659,23,39,1.999223891027991,51.160197814061505,0,,
1,2014-07-04 15:03:06.188659,2014-07-04 15:18:20.855326,31,57,2.0951109363752254,55.683676649235736,0,,
1,2014-07-04 15:52:45.855326,2014-07-04 16:00:32.855326,41,55,3.2160859286773054,61.57549758462564,0,,
1,2014-07-04 16:31:02.855326,2014-07-04 16:47:35.855326,76,2,7.406617838936594,71.79099669776738,0,,
1,2014-07-04 17:51:22.855326,2014-07-04 18:00:33.855326,33,81,1.9500941405541357,91.35572583131523,0,,
1,2014-07-04 18:17:19.855326,2014-07-04 18:30:01.855326,84,49,5.937680182830134,98.37035032033954,0,,
1,2014-07-04 18:37:08.855326,2014-07-04 18:42:16.355326,26,54,2.8386104137022614,103.88193803431979,0,,
1,2014-07-04 18:58:00.980326,2014-07-04 19:03:37.313659,24,14,1.4804705198638215,106.37894999406939,0,,
1,2014-07-04 19:29:28.980326,2014-07-04 19:40:11.980326,24,13,3.736160658278186,111.20197795233051,0,,
1,2014-07-04 19:55:57.730326,2014-07-04 20:14:50.396993,5,26,9.736554059477543,122.28642779995974,0,,
1,2014-07-04 20:44:10.396993,2014-07-04 20:50:59.396993,1,9,1.7102200968603842,131.88302025639928,0,,
1,2014-07-04 21:14:44.396993,2014-07-04 21:34:01.396993,32,1,5.783346119823232,142.58212783855544,0,,
1,2014-07-04 21:48:29.496993,2014-07-04 22:22:39.496993,0,223,12.224398602653553,157.19386222177002,0,,
1,2014-07-04 22:37:13.496993,2014-07-04 22:52:51.496993,143,66,3.8878042823178536,164.7794350027052,0,,
1,2014-07-04 23:18:47.496993,2014-07-04 23:31:10.496993,28,0,7.3126178720769905,187.8857794319062,1,7,C01
1,2014-07-05 02:49:16.075224,2014-07-05 02:56:36.575224,30,34,2.2106394718665303,2.2106394718665303,0,,
1,2014-07-05 03:37:52.432367,2014-07-05 03:42:27.432367,1,43,2.744920897457714,12.569859695423993,0,,
1,2014-07-05 04:06:04.432367,2014-07-05 04:14:11.432367,23,13,3.4455810200555628,19.822242242196104,0,,
1,2014-07-05 04:24:54.765700,2014-07-05 04:31:02.765700,7,17,2.8897903479826224,23.506896180991795,0,,
1,2014-07-05 05:08:18.765700,2014-07-05 05:15:51.265700,6,5,3.5490968724689784,37.16308361374989,0,,
1,2014-07-05 05:24:06.265700,2014-07-05 05:30:04.265700,47,55,5.37775428862838,43.95782548347749,0,,
1,2014-07-05 05:54:27.265700,2014-07-05 06:00:39.932367,78,138,2.3931309497340387,54.37175253235832,0,,
1,2014-07-05 07:12:28.737762,2014-07-05 07:19:45.737762,87,93,1.7535197899960848,56.125272322354405,0,,
1,2014-07-05 07:33:14.737762,2014-07-05 07:38:17.737762,155,93,1.8116666584755228,60.011574993885674,0,,
1,2014-07-05 08:12:00.237762,2014-07-05 08:32:01.237762,45,70,10.480717601539805,75.3340972444296,0,,
1,2014-07-05 10:28:19.237762,2014-07-05 10:38:50.237762,75,30,1.722875128696396,105.07768311093402,0,,
1,2014-07-05 10:48:01.237762,2014-07-05 11:02:15.237762,39,94,7.857879566634817,114.69131828642729,0,,
1,2014-07-05 13:42:56.237762,2014-07-05 13:50:03.237762,70,109,3.1509548991648937,160.41626070913327,0,,
1,2014-07-05 14:37:52.237762,2014-07-05 14:43:55.237762,103,43,2.7191750364033918,185.63469844543474,1,18,A03
1,2014-07-05 16:35:43.237762,2014-07-05 16:44:15.237762,9,33,3.753030369913482,18.524329453470106,0,,
1,2014-07-05 19:37:47.237762,2014-07-05 19:45:17.126651,6,2,1.7658464514617829,41.6563785774531,0,,
1,2014-07-05 20:15:28.237762,2014-07-05 20:23:30.904429,0,0,1.3156994594421731,45.97395172682679,0,,
1,2014-07-05 20:36:34.047286,2014-07-05 20:46:41.547286,6,23,2.5194432177647377,51.715359768907255,0,,
1,2014-07-05 21:31:26.547286,2014-07-05 21:39:11.547286,5,11,1.9270057969254482,56.898001951813534,0,,
1,2014-07-05 21:53:38.194345,2014-07-05 22:17:49.194345,13,100,11.743984327850029,69.58503338527626,0,,
1,2014-07-05 22:34:09.819345,2014-07-05 22:50:48.819345,104,12,10.332281298523457,80.95540266906116,0,,
1,2014-07-05 23:04:22.179345,2014-07-05 23:49:20.179345,10,132,18.026081596079226,100.16458217286932,0,,
1,2014-07-06 00:00:24.679345,2014-07-06 00:12:46.679345,169,164,5.502905877515643,106.6250250493854,0,,
1,2014-07-06 01:11:56.679345,2014-07-06 01:23:38.346012,2,91,6.622354112787589,125.12109458316922,0,,
1,2014-07-06 01:53:23.346012,2014-07-06 02:07:10.346012,31,149,5.358407904032715,144.55439444356654,0,,
1,2014-07-06 02:35:12.346012,2014-07-06 02:49:19.346012,102,46,3.75948209854486,154.54145012207533,0,,
1,2014-07-06 04:09:29.346012,2014-07-06 04:23:24.846012,4,5,6.431011503124031,177.91769064672073,0,,
1,2014-07-06 06:09:58.610494,2014-07-06 06:23:24.610494,59,89,9.010019419901237,186.92771006662196,1,2,N04
1,2014-07-06 09:49:59.000238,2014-07-06 10:00:16.000238,66,74,3.4655021628002127,3.4655021628002127,0,,
1,2014-07-06 10:44:09.500238,2014-07-06 10:54:06.500238,87,136,4.62926195850066,10.968111116387627,0,,
1,2014-07-06 11:03:37.000238,2014-07-06 11:14:15.000238,82,62,4.4987565985577245,16.872313636235344,0,,
1,2014-07-06 11:29:50.800238,2014-07-06 11:36:43.800238,50,56,1.877162297982634,19.495704575332017,0,,
1,2014-07-06 11:54:50.600238,2014-07-06 12:00:45.600238,43,107,2.4235419878319733,23.13995042736277,0,,
1,2014-07-06 12:19:13.100238,2014-07-06 12:37:22.100238,43,252,9.94754760728999,35.96323970914286,0,,
1,2014-07-06 12:48:35.100238,2014-07-06 12:57:06.100238,123,89,2.080770034795397,51.30686544810987,0,,
1,2014-07-06 13:41:32.100238,2014-07-06 13:47:28.100238,52,47,2.6959457577991235,57.044454840334815,0,,
1,2014-07-06 14:14:12.400238,2014-07-06 14:21:22.900238,64,89,1.6509532666832645,59.54016380892676,0,,
1,2014-07-06 14:30:15.900238,2014-07-06 15:11:19.900238,85,14,14.780020857833755,75.53993010009714,0,,
1,2014-07-06 15:24:42.782591,2014-07-06 15:33:29.115924,29,0,1.8494218786250545,78.33927009814914,0,,
1,2014-07-06 15:49:19.915924,2014-07-06 16:12:36.915924,0,26,12.239982084533413,91.60690129510951,0,,
1,2014-07-06 16:27:47.006833,2014-07-06 16:56:15.006833,20,136,5.917286670930138,98.71475304174223,0,,
1,2014-07-06 17:26:23.006833,2014-07-06 17:50:23.006833,82,41,11.405826632789298,111.52602559582152,0,,
1,2014-07-06 18:30:08.006833,2014-07-06 18:37:06.106833,14,20,2.3834910349371223,125.92682028209757,0,,
1,2014-07-06 19:09:58.606833,2014-07-06 19:18:06.606833,18,15,2.752317188721593,131.8505785210239,0,,
1,2014-07-06 19:50:31.606833,2014-07-06 19:59:30.856833,8,8,1.3736572278717398,141.72643779105036,0,,
1,2014-07-06 20:54:29.856833,2014-07-06 21:26:14.856833,48,67,17.362715138185383,167.7000421994143,0,,
1,2014-07-06 22:53:33.856833,2014-07-06 23:00:57.856833,56,81,5.0994508789517035,205.988103410055,1,7,C01
1,2014-07-07 00:49:16.856833,2014-07-07 00:54:46.856833,96,34,5.0964435188640325,7.474842123404353,0,,
1,2014-07-07 01:17:19.256833,2014-07-07 01:23:44.256833,27,88,4.157398236754346,15.897783353041543,0,,
1,2014-07-07 01:55:56.923500,2014-07-07 02:04:19.023500,1,6,3.9752872736272953,27.410992707830346,0,,
1,2014-07-07 02:17:40.729382,2014-07-07 02:24:12.421690,4,11,2.205581990415131,30.60934495930724,0,,
1,2014-07-07 02:37:23.073864,2014-07-07 02:46:30.073864,13,3,4.540312128096507,36.09270419301644,0,,
1,2014-07-07 03:04:12.073864,2014-07-07 03:14:43.073864,61,26,6.2137446735548965,45.55459464193264,0,,
1,2014-07-07 03:48:35.073864,2014-07-07 04:06:54.573864,1,85,10.174005393565288,63.61497239507707,0,,
1,2014-07-07 04:29:02.573864,2014-07-07 04:46:01.573864,85,132,11.598954549161734,80.34290127455283,0,,
1,2014-07-07 05:03:17.573864,2014-07-07 05:07:09.323864,51,24,1.6563690462261038,84.68562796773747,0,,
1,2014-07-07 05:39:11.323864,2014-07-07 05:42:57.323864,41,52,3.0511397205615824,98.07713428443103,0,,
1,2014-07-07 06:04:10.323864,2014-07-07 06:14:42.323864,69,140,8.96151926532653,109.10061597535173,0,,
1,2014-07-07 07:17:50.323864,2014-07-07 07:29:52.323864,158,69,5.907042195718079,117.12036187168643,0,,
2,2014-07-01 00:00:00.000000,2014-07-01 00:07:00.500000,3,14,3.092499808292509,3.092499808292509,0,,
2,2014-07-01 00:16:22.796296,2014-07-01 00:22:44.585770,29,0,1.8494218786250545,5.891839806344523,0,,
2,2014-07-01 00:47:02.252437,2014-07-01 00:52:38.041911,2,5,1.258700379390459,14.400976337292148,0,,
2,2014-07-01 01:04:47.041911,2014-07-01 01:14:32.291911,21,5,1.5382311394547623,17.644575660401443,0,,
2,2014-07-01 01:42:56.736355,2014-07-01 01:52:47.736355,0,36,4.291878577879993,24.6300476146274,0,,
2,2014-07-01 02:23:39.736355,2014-07-01 02:34:29.236355,4,13,8.5453804668556,43.678603652406636,0,,
2,2014-07-01 03:04:39.664926,2014-07-01 03:13:44.914926,0,45,3.850732282091593,52.54358384318484,0,,
2,2014-07-01 03:43:16.664926,2014-07-01 03:53:02.664926,2,50,8.078671526731588,64.54063548380954,0,,
2,2014-07-01 04:05:13.664926,2014-07-01 04:11:56.664926,24,23,2.6878621072727293,72.06691802550714,0,,
2,2014-07-01 04:19:51.664926,2014-07-01 04:49:26.664926,31,28,8.282054590892262,81.8649618065566,0,,
2,2014-07-01 04:58:12.664926,2014-07-01 05:02:37.414926,16,4,1.5207522549112245,95.01701900599764,0,,
2,2014-07-01 05:21:23.914926,2014-07-01 05:31:21.914926,0,81,9.916369901985464,109.34261141960278,0,,
2,2014-07-01 06:07:34.914926,2014-07-01 06:15:54.914926,71,37,4.939421227839013,122.44353933228624,0,,
2,2014-07-01 06:43:35.914926,2014-07-01 06:50:00.914926,37,11,9.334210624444042,133.05505039421513,1,0,A01
2,2014-07-01 08:41:15.664926,2014-07-01 08:52:57.664926,13,17,1.739157759847331,2.6822048654600223,0,,
2,2014-07-01 09:10:01.119471,2014-07-01 09:17:16.619471,23,21,1.5970111619041607,4.969925074328025,0,,
2,2014-07-01 09:31:37.476614,2014-07-01 09:39:41.476614,34,37,2.7224217848903756,10.110343184153908,0,,
2,2014-07-01 14:02:09.476614,2014-07-01 14:17:19.476614,51,76,4.084015918109166,32.979151301979684,0,,
2,2014-07-01 15:03:00.809947,2014-07-01 15:06:40.809947,56,66,2.551632590821746,36.54260874254109,0,,
2,2014-07-01 15:17:12.809947,2014-07-01 15:39:00.809947,88,12,9.9933210770427,47.248466672098395,1,0,A01
2,2014-07-01 19:40:03.906625,2014-07-01 19:55:00.906625,111,61,5.798057297418156,5.798057297418156,0,,
2,2014-07-01 20:16:17.156625,2014-07-01 20:45:11.656625,53,90,3.6619589989605714,11.002498972365142,0,,
2,2014-07-01 21:06:20.056625,2014-07-01 21:22:26.056625,95,311,6.785452172391592,18.467176365180528,0,,
2,2014-07-01 21:46:50.056625,2014-07-01 22:06:04.056625,185,5,8.288444196104733,28.29963261758128,0,,
2,2014-07-01 22:21:29.056625,2014-07-01 22:26:51.389958,2,14,1.77047764840848,30.901854241390208,0,,
2,2014-07-01 22:38:14.639958,2014-07-01 22:44:04.139958,24,5,2.259910134843061,34.24863167621621,0,,
2,2014-07-01 22:56:51.114958,2014-07-01 23:03:39.302458,2,0,1.7368854486095482,36.81726110022621,0,,
2,2014-07-01 23:24:25.302458,2014-07-01 23:32:51.969125,28,2,13.824357287519062,63.05965168012299,0,,
2,2014-07-01 23:45:00.635792,2014-07-02 00:08:08.635792,3,63,10.343029602457518,74.60094865153235,0,,
2,2014-07-02 00:22:49.302459,2014-07-02 00:40:08.302459,22,203,10.191904967557807,87.49007842440555,0,,
2,2014-07-02 02:32:54.302459,2014-07-02 02:51:58.302459,16,88,10.935511829744588,110.68909417096202,0,,
2,2014-07-02 03:18:21.302459,2014-07-02 03:28:23.302459,110,85,6.865884058055133,126.424994231281,0,,
2,2014-07-02 04:08:49.802459,2014-07-02 04:13:21.620641,1,9,1.7102200968603842,144.80094307897969,0,,
2,2014-07-02 05:44:23.365400,2014-07-02 05:56:03.365400,13,0,3.748653970691597,148.5495970496713,0,,
2,2014-07-02 06:16:18.365400,2014-07-02 06:24:38.365400,18,25,4.846311090213831,168.89666814008177,0,,
2,2014-07-02 06:54:08.365400,2014-07-02 07:07:10.865400,16,14,4.679291311377015,203.57932625492492,1,7,C01
2,2014-07-02 09:30:27.865400,2014-07-02 09:42:01.865400,55,31,3.760777422114259,36.991139916942934,0,,
2,2014-07-02 09:54:39.665400,2014-07-02 10:14:46.665400,25,113,10.71228667337024,48.61841452862767,0,,
2,2014-07-02 11:01:47.665400,2014-07-02 11:05:40.665400,30,27,1.7809349969105492,81.11728191542606,0,,
2,2014-07-02 11:43:43.665400,2014-07-02 11:47:36.665400,37,6,1.6157658118235203,89.6525462066282,0,,
2,2014-07-02 11:59:35.371282,2014-07-02 12:15:44.371282,4,5,6.431011503124031,97.07632797081399,0,,
2,2014-07-02 13:04:02.871282,2014-07-02 13:15:05.371282,58,2,4.023672634008571,103.77957982587232,0,,
2,2014-07-02 13:32:42.180806,2014-07-02 13:58:53.180806,3,70,14.950341511679136,119.9281887065033,0,,
2,2014-07-02 14:28:24.180806,2014-07-02 14:47:54.180806,146,103,10.441715416092721,137.3221065383551,0,,
2,2014-07-02 17:06:35.180806,2014-07-02 17:14:35.180806,1,37,3.389037804484659,164.91646719569238,1,0,A01
2,2014-07-02 19:05:24.323663,2014-07-02 19:25:14.323663,48,18,3.103688082562486,3.9470598871021516,0,,
2,2014-07-02 19:39:33.323663,2014-07-02 20:12:03.323663,28,80,13.292894332437218,18.612176163309222,0,,
2,2014-07-02 20:33:06.990330,2014-07-02 20:48:15.990330,154,1,6.388705076874367,27.292838421814075,0,,
2,2014-07-02 21:06:36.490330,2014-07-02 21:16:12.490330,3,45,5.036628338468696,34.502118010788735,0,,
2,2014-07-02 21:34:50.990330,2014-07-02 21:44:33.990330,81,0,3.4984132508044667,39.46607921085959,0,,
2,2014-07-02 22:32:27.490330,2014-07-02 22:44:19.490330,32,94,11.305901226197927,64.34506029155438,0,,
2,2014-07-02 23:00:49.490330,2014-07-02 23:17:09.490330,93,11,14.251536639642088,79.64017911190368,0,,
2,2014-07-02 23:31:38.311759,2014-07-02 23:36:13.478426,13,4,2.0103656732097077,82.59359189072607,0,,
2,2014-07-02 23:51:29.878426,2014-07-02 23:57:24.878426,0,5,1.6749721661648898,88.67778656851064,0,,
2,2014-07-03 00:26:16.378426,2014-07-03 00:36:11.378426,12,27,6.489285468783683,104.14636061973057,0,,
2,2014-07-03 01:03:40.378426,2014-07-03 01:10:47.235569,8,9,2.759840845076604,115.51102017563497,0,,
2,2014-07-03 02:59:20.926436,2014-07-03 03:08:56.926436,31,0,4.4342238271875685,119.94524400282253,0,,
2,2014-07-03 03:18:31.926436,2014-07-03 03:26:42.926436,3,140,9.308867461676137,130.87037539660733,0,,
2,2014-07-03 03:41:17.426436,2014-07-03 03:44:32.426436,77,140,2.649586570552687,136.07540951426128,0,,
2,2014-07-03 04:27:38.926436,2014-07-03 04:37:48.726436,2,13,3.2803778171163755,150.9344439838994,0,,
2,2014-07-03 05:05:24.726436,2014-07-03 05:18:58.726436,6,27,10.576864214443496,164.57116690072445,0,,
2,2014-07-03 05:54:46.726436,2014-07-03 06:22:49.726436,8,119,32.101276868421174,205.2772624799734,1,11,F02
2,2014-07-03 08:17:02.726436,2014-07-03 08:43:34.726436,166,58,8.965841286247619,20.084138638441367,0,,
2,2014-07-03 09:42:33.726436,2014-07-03 09:50:39.393103,7,0,2.48951512706298,49.64503030926718,0,,
2,2014-07-03 10:16:14.143103,2014-07-03 10:25:08.143103,7,14,2.577696523348717,57.061735536463516,0,,
2,2014-07-03 10:47:37.143103,2014-07-03 10:50:01.143103,2,5,1.258700379390459,60.71381931377478,0,,
2,2014-07-03 11:20:49.143103,2014-07-03 11:27:22.000246,0,5,1.6749721661648898,65.08238485628563,0,,
2,2014-07-03 12:29:24.000246,2014-07-03 12:35:06.428817,6,0,1.94859007218398,73.47979961063191,0,,
2,2014-07-03 12:48:04.653307,2014-07-03 13:00:24.653307,0,28,14.515404209705114,89.02285293276398,0,,
2,2014-07-03 13:46:50.653307,2014-07-03 13:59:31.653307,48,71,6.388601907090745,100.1117852965483,0,,
2,2014-07-03 14:15:02.730230,2014-07-03 14:30:02.396897,74,3,8.520426255784782,109.33653962589366,0,,
2,2014-07-03 14:52:58.349278,2014-07-03 15:00:09.949278,8,12,2.4480195073731963,113.64574731994696,1,0,A01
2,2014-07-03 16:44:36.699278,2014-07-03 16:56:08.699278,15,43,2.2496366533435204,3.6069178407553366,0,,
2,2014-07-03 17:10:27.699278,2014-07-03 17:27:15.699278,46,26,5.895807573173643,10.343258677669914,0,,
2,2014-07-03 17:50:48.699278,2014-07-03 18:00:24.199278,165,99,3.8624909580595665,29.629328533475984,0,,
2,2014-07-03 19:16:17.699278,2014-07-03 19:38:37.699278,36,20,11.767754860354787,49.35581846868843,0,,
2,2014-07-03 20:12:00.699278,2014-07-03 20:35:16.699278,40,20,7.632062620245781,68.2507078154711,0,,
2,2014-07-03 20:53:06.199278,2014-07-03 21:18:23.199278,9,14,14.873610379329753,84.89178413957573,0,,
2,2014-07-03 21:43:12.199278,2014-07-03 21:50:48.199278,81,50,4.089200373416296,91.24822622212238,0,,
2,2014-07-03 22:22:53.199278,2014-07-03 22:33:11.199278,77,0,6.335763742788003,108.90021933026193,0,,
2,2014-07-03 22:49:02.188167,2014-07-03 22:55:36.835226,0,0,1.3156994594421731,111.24356790213106,0,,
2,2014-07-03 23:12:14.796764,2014-07-03 23:20:59.596764,3,13,2.9044133670454593,115.76424520128518,0,,
2,2014-07-03 23:46:51.596764,2014-07-04 00:07:29.596764,16,117,18.457660619788026,137.87985204916828,1,0,A01
2,2014-07-04 02:46:16.596764,2014-07-04 03:18:14.596764,38,41,17.660376191628448,37.40624236813143,0,,
2,2014-07-04 03:33:11.596764,2014-07-04 03:40:04.596764,30,41,2.410421321702142,42.05620888999623,1,0,A01
2,2014-07-04 05:37:16.096764,2014-07-04 05:40:51.096764,33,81,1.9500941405541357,2.888238712595141,0,,
2,2014-07-04 06:51:35.096764,2014-07-04 07:04:43.096764,56,5,6.319867937177196,22.235499581253855,0,,
2,2014-07-04 07:21:34.596764,2014-07-04 07:36:56.096764,65,3,10.557202888022287,35.172856959865804,0,,
2,2014-07-04 10:06:26.346764,2014-07-04 10:13:29.680097,0,4,2.3371836221454063,53.3868087616089,0,,
2,2014-07-04 10:30:34.680097,2014-07-04 10:44:39.680097,4,22,4.158044102049403,64.14345182702647,1,0,A01
2,2014-07-04 13:25:17.680097,2014-07-04 13:38:29.680097,73,15,6.60407273454903,24.0217252086522,0,,
2,2014-07-04 14:58:13.680097,2014-07-04 15:43:36.680097,217,4,31.54786386987921,80.10201800303749,0,,
2,2014-07-04 17:06:55.547513,2014-07-04 17:14:44.547513,202,130,1.7704947107510245,81.87251271378851,0,,
2,2014-07-04 17:26:46.047513,2014-07-04 17:35:37.047513,136,228,3.404636384497214,86.20388244888112,0,,
2,2014-07-04 18:00:33.047513,2014-07-04 18:31:20.047513,64,21,12.90559155801149,104.33465593254297,0,,
2,2014-07-04 18:54:23.047513,2014-07-04 19:21:49.047513,35,19,8.445945920621092,113.49312952047856,1,0,A01
2,2014-07-04 21:00:45.047513,2014-07-04 21:23:32.047513,15,126,19.618419668025624,24.33628157772847,0,,
2,2014-07-04 21:40:46.547513,2014-07-04 21:58:31.547513,184,3,13.47696683391758,38.73160123755079,0,,
2,2014-07-04 22:11:27.814180,2014-07-04 22:22:26.814180,32,19,5.103901029276906,44.767006906898764,0,,
2,2014-07-04 23:04:10.814180,2014-07-04 23:10:39.703069,4,11,2.205581990415131,56.735417597226856,0,,
2,2014-07-04 23:25:14.703069,2014-07-04 23:30:48.703069,12,6,1.5312419839203806,60.34547859266908,0,,
2,2014-07-04 23:45:07.345926,2014-07-04 23:55:21.345926,4,0,5.561179876566019,66.89942873029686,0,,
2,2014-07-05 00:47:09.345926,2014-07-05 00:55:36.345926,78,79,2.347189920612633,85.98452051348431,0,,
2,2014-07-05 01:16:58.845926,2014-07-05 01:30:25.595926,22,0,7.941543986780295,99.13507546161382,0,,
2,2014-07-05 01:54:03.762593,2014-07-05 02:00:04.762593,2,38,4.515602995473088,110.90111460864408,0,,
2,2014-07-05 02:17:55.762593,2014-07-05 02:33:03.762593,62,39,7.3709506315999676,120.07037236544869,0,,
2,2014-07-05 03:00:12.762593,2014-07-05 03:10:01.262593,17,49,4.5191459111416865,126.70328221327527,0,,
2,2014-07-05 03:55:48.595926,2014-07-05 04:08:34.595926,0,24,8.013312147712979,142.48357189328382,0,,
2,2014-07-05 04:42:40.595926,2014-07-05 04:46:26.095926,53,14,2.4855366397059457,150.2616165465637,0,,
2,2014-07-05 05:01:52.429259,2014-07-05 05:13:54.429259,2,16,7.326993499950903,159.98199344443537,0,,
2,2014-07-05 05:25:27.929259,2014-07-05 05:31:29.729259,4,7,1.3610561239619443,163.04718554048674,0,,
2,2014-07-05 06:06:02.729259,2014-07-05 06:11:58.729259,0,4,2.3371836221454063,180.77527163492164,1,16,N02
2,2014-07-05 09:38:33.119003,2014-07-05 09:59:31.119003,122,163,12.345472716380517,12.345472716380517,0,,
2,2014-07-05 10:43:37.119003,2014-07-05 11:06:20.119003,212,29,21.513107483904143,35.30858186904832,0,,
2,2014-07-05 12:22:07.119003,2014-07-05 12:28:23.119003,113,123,2.179038024904554,70.3062967790547,0,,
2,2014-07-05 16:00:31.119003,2014-07-05 18:35:49.119003,237,30,49.76116107549554,179.99265080883873,0,,
2,2014-07-05 19:23:11.119003,2014-07-05 19:32:41.846276,20,15,2.923744326851529,197.91328658143328,1,0,A01
2,2014-07-05 21:28:44.096276,2014-07-05 22:18:24.096276,1,134,14.510045677140289,22.541917011305575,0,,
2,2014-07-05 22:49:21.096276,2014-07-05 22:59:37.096276,134,115,4.6124975843523455,28.63905089637545,0,,
2,2014-07-05 23:19:37.696276,2014-07-05 23:22:55.029609,132,115,0.9076593523712136,30.335699613687517,0,,
2,2014-07-06 01:39:36.029609,2014-07-06 01:45:29.029609,29,39,4.885374302767403,66.55709445239609,0,,
2,2014-07-06 02:10:28.529609,2014-07-06 02:16:10.029609,17,39,1.6197816713572837,70.29064006043826,0,,
2,2014-07-06 02:48:55.029609,2014-07-06 03:02:42.029609,96,14,6.4988360227225055,82.12500994009427,0,,
2,2014-07-06 03:20:30.029609,2014-07-06 03:30:34.029609,29,38,4.5731442725192055,87.64807233204043,0,,
2,2014-07-06 04:19:24.029609,2014-07-06 04:36:37.029609,3,15,11.622235216806994,109.96660679719605,0,,
2,2014-07-06 06:07:38.774368,2014-07-06 06:09:35.774368,30,25,1.7295023036033863,111.69610910079943,0,,
2,2014-07-06 06:32:37.107701,2014-07-06 06:40:41.107701,40,87,6.927562265132256,120.89971462022054,0,,
2,2014-07-06 06:57:03.707701,2014-07-06 07:09:15.707701,49,80,11.351638317311227,134.12273565992663,0,,
2,2014-07-06 07:58:48.707701,2014-07-06 08:19:06.707701,10,91,13.716214284652867,164.79196958475094,0,,
2,2014-07-06 08:31:10.207701,2014-07-06 08:50:49.207701,102,5,6.517096124359673,171.95453659396233,0,,
2,2014-07-06 09:15:57.207701,2014-07-06 09:33:35.207701,41,176,11.000773074276967,193.1503783634066,1,18,A03
2,2014-07-06 11:29:09.207701,2014-07-06 11:36:38.707701,46,25,3.7923852488708913,10.534964762849654,0,,
2,2014-07-06 11:59:03.485479,2014-07-06 12:01:56.485479,30,64,2.1304110684040043,13.424040168737475,0,,
2,2014-07-06 12:21:49.485479,2014-07-06 12:31:59.485479,92,64,2.72339589759677,18.76947645586966,0,,
2,2014-07-06 12:43:22.771193,2014-07-06 12:51:12.021193,67,26,3.958204166777028,23.74512117535238,0,,
2,2014-07-06 13:05:58.021193,2014-07-06 13:23:56.021193,80,48,5.198898204182631,33.610806259218165,0,,
2,2014-07-06 13:32:01.735479,2014-07-06 13:41:49.735479,42,27,1.8820609572668072,36.37736580565565,0,,
2,2014-07-06 14:06:30.735479,2014-07-06 14:21:03.735479,34,12,4.4087864191684325,47.48985183437449,0,,
2,2014-07-06 14:35:28.323714,2014-07-06 14:46:45.323714,10,17,3.521828139604168,52.194777881707594,0,,
2,2014-07-06 15:31:21.323714,2014-07-06 15:38:31.323714,92,26,2.499291188302508,64.51305567286211,0,,
2,2014-07-06 15:49:19.823714,2014-07-06 16:26:20.823714,14,212,21.53801817709398,88.09508334875596,0,,
2,2014-07-06 17:07:33.823714,2014-07-06 17:15:44.823714,137,124,1.2172616591019585,93.07064015894835,0,,
2,2014-07-06 17:44:14.823714,2014-07-06 17:56:50.823714,255,162,1.382084376029702,96.50408527592626,0,,
2,2014-07-06 18:30:03.823714,2014-07-06 18:31:31.823714,85,47,1.6635644749562841,104.20727529266799,0,,
2,2014-07-06 18:45:39.573714,2014-07-06 19:13:43.573714,64,44,14.154690261058734,119.2067212556354,0,,
2,2014-07-06 21:06:23.008497,2014-07-06 21:34:06.508497,106,66,20.55151117585825,139.75823243149364,0,,
2,2014-07-06 21:54:35.108497,2014-07-06 22:01:26.108497,22,46,4.427362620684956,145.68183535882548,0,,
